Compound_id_(PubChem/ChEMBL)	InterPro_Domain_id	TP	FN	FP	TN	Recall	Precision	Accuracy	F1-score	MCC
10461815	IPR035588	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
10461815	IPR035589	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
10461815	IPR037716	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
10461815	IPR039154	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
10478926	IPR017452	9	5	1	4	0.6429	0.9000	0.6842	0.7500	0.3906
10482029	IPR017452	10	2	1	9	0.8333	0.9091	0.8636	0.8696	0.7303
10483105	IPR017452	8	3	0	5	0.7273	1.0000	0.8125	0.8421	0.6742
10483163	IPR000719	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR001245	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR020635	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR028174	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR030611	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR033702	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR034670	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR034672	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR034673	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR035014	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR035588	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR035589	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
10483163	IPR039192	179	29	5	11	0.8606	0.9728	0.8482	0.9133	0.3685
104850	IPR017452	8	8	1	11	0.5000	0.8889	0.6786	0.6400	0.4415
104865	IPR017452	5	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
1049055	IPR000719	3	3	0	6	0.5000	1.0000	0.7500	0.6667	0.5774
1049055	IPR001245	3	3	0	6	0.5000	1.0000	0.7500	0.6667	0.5774
1049055	IPR020635	3	3	0	6	0.5000	1.0000	0.7500	0.6667	0.5774
1049055	IPR033702	3	3	0	6	0.5000	1.0000	0.7500	0.6667	0.5774
10496291	IPR017452	21	16	0	14	0.5676	1.0000	0.6863	0.7241	0.5147
10502660	IPR017452	13	7	0	17	0.6500	1.0000	0.8108	0.7879	0.6785
105104	IPR017452	13	9	4	11	0.5909	0.7647	0.6486	0.6667	0.3194
10521421	IPR000719	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR001245	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR015725	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR020635	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR028174	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR030611	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR034670	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR034672	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR034673	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR035014	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR035064	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR035588	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR035589	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10521421	IPR039192	164	3	46	3	0.9820	0.7810	0.7731	0.8700	0.1102
10523577	IPR017452	15	15	5	5	0.5000	0.7500	0.5000	0.6000	0.0000
10525155	IPR017452	13	7	0	17	0.6500	1.0000	0.8108	0.7879	0.6785
10528161	IPR017452	8	8	2	6	0.5000	0.8000	0.5833	0.6154	0.2390
10529802	IPR017452	11	10	2	9	0.5238	0.8462	0.6250	0.6471	0.3307
10545891	IPR002018	9	9	0	13	0.5000	1.0000	0.7097	0.6667	0.5436
10545891	IPR014788	9	9	0	13	0.5000	1.0000	0.7097	0.6667	0.5436
10567799	IPR017452	21	16	0	14	0.5676	1.0000	0.6863	0.7241	0.5147
10570702	IPR000585	7	2	2	4	0.7778	0.7778	0.7333	0.7778	0.4444
10570702	IPR001818	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
10570702	IPR002477	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
10570702	IPR006026	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
10570702	IPR033739	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
10571274	IPR017452	7	7	1	9	0.5000	0.8750	0.6667	0.6364	0.4183
10573780	IPR002018	4	4	3	6	0.5000	0.5714	0.5882	0.5333	0.1690
10573780	IPR014788	4	4	3	6	0.5000	0.5714	0.5882	0.5333	0.1690
10586607	IPR001148	9	0	5	2	1.0000	0.6429	0.6875	0.7826	0.4286
10590370	IPR017452	3	2	1	7	0.6000	0.7500	0.7692	0.6667	0.5007
10593765	IPR003598	4	1	2	3	0.8000	0.6667	0.7000	0.7273	0.4082
10593765	IPR003599	4	1	2	3	0.8000	0.6667	0.7000	0.7273	0.4082
10593765	IPR007110	4	1	2	3	0.8000	0.6667	0.7000	0.7273	0.4082
10593765	IPR013098	4	1	2	3	0.8000	0.6667	0.7000	0.7273	0.4082
10600181	IPR017452	11	10	2	9	0.5238	0.8462	0.6250	0.6471	0.3307
10635	IPR000536	9	8	4	12	0.5294	0.6923	0.6364	0.6000	0.2858
10635	IPR001628	9	8	4	12	0.5294	0.6923	0.6364	0.6000	0.2858
10644152	IPR017452	8	8	1	11	0.5000	0.8889	0.6786	0.6400	0.4415
10646233	IPR017452	8	7	1	8	0.5333	0.8889	0.6667	0.6667	0.4222
10664970	IPR017452	24	21	1	19	0.5333	0.9600	0.6615	0.6857	0.4585
10664971	IPR017452	24	22	1	22	0.5217	0.9600	0.6667	0.6761	0.4690
10668061	IPR017452	8	8	2	6	0.5000	0.8000	0.5833	0.6154	0.2390
1067975	IPR017452	3	2	0	10	0.6000	1.0000	0.8667	0.7500	0.7071
10696777	IPR017452	14	8	0	7	0.6364	1.0000	0.7241	0.7778	0.5449
1069686	IPR000719	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR001245	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR020635	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR028174	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR033702	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR034670	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
1069686	IPR039192	81	15	0	8	0.8438	1.0000	0.8558	0.9153	0.5417
10704110	IPR017452	11	9	2	3	0.5500	0.8462	0.5600	0.6667	0.1201
10715828	IPR017452	35	12	1	10	0.7447	0.9722	0.7759	0.8434	0.5282
10716814	IPR017452	13	7	0	17	0.6500	1.0000	0.8108	0.7879	0.6785
10720065	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
10741642	IPR017452	11	10	2	9	0.5238	0.8462	0.6250	0.6471	0.3307
10742	IPR001148	9	0	2	3	1.0000	0.8182	0.8571	0.9000	0.7006
10748	IPR001148	10	1	1	7	0.9091	0.9091	0.8947	0.9091	0.7841
10759828	IPR000719	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR001245	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR015725	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR020635	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR028174	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR030611	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR034670	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR034672	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR034673	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR035014	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR035064	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR035588	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR035589	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10759828	IPR039192	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
10761106	IPR017452	18	14	1	4	0.5625	0.9474	0.5946	0.7059	0.2479
10762016	IPR017452	21	14	0	10	0.6000	1.0000	0.6889	0.7500	0.5000
10767043	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
107759	IPR017452	14	13	0	11	0.5185	1.0000	0.6579	0.6829	0.4875
10782310	IPR017452	21	15	0	10	0.5833	1.0000	0.6739	0.7368	0.4830
107838	IPR017452	6	2	0	5	0.7500	1.0000	0.8462	0.8571	0.7319
10790394	IPR017452	13	7	0	17	0.6500	1.0000	0.8108	0.7879	0.6785
10791335	IPR017452	11	10	2	9	0.5238	0.8462	0.6250	0.6471	0.3307
10792296	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
1079434	IPR013099	3	2	1	7	0.6000	0.7500	0.7692	0.6667	0.5007
108029	IPR017452	5	2	0	9	0.7143	1.0000	0.8750	0.8333	0.7645
10805623	IPR017452	9	4	2	15	0.6923	0.8182	0.8000	0.7500	0.5909
10811378	IPR017452	35	11	1	10	0.7609	0.9722	0.7895	0.8537	0.5481
108143	IPR000536	7	3	1	7	0.7000	0.8750	0.7778	0.7778	0.5750
108143	IPR001628	7	3	1	7	0.7000	0.8750	0.7778	0.7778	0.5750
10838941	IPR017452	13	7	0	17	0.6500	1.0000	0.8108	0.7879	0.6785
10839296	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
10839674	IPR017452	6	6	0	6	0.5000	1.0000	0.6667	0.6667	0.5000
10840167	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
10850978	IPR002018	9	9	1	13	0.5000	0.9000	0.6875	0.6429	0.4587
10850978	IPR014788	9	9	1	13	0.5000	0.9000	0.6875	0.6429	0.4587
1086314	IPR000719	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR001245	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR020635	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR028174	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR030611	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR034670	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR034673	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR035014	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR035588	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR035589	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
1086314	IPR039192	124	14	1	12	0.8986	0.9920	0.9007	0.9430	0.6104
10868	IPR000536	7	4	2	4	0.6364	0.7778	0.6471	0.7000	0.2901
10868	IPR001628	7	4	2	4	0.6364	0.7778	0.6471	0.7000	0.2901
1088427	IPR001254	6	6	1	19	0.5000	0.8571	0.7812	0.6316	0.5270
1088428	IPR001254	6	5	1	12	0.5455	0.8571	0.7500	0.6667	0.5136
108938	IPR000536	4	1	3	5	0.8000	0.5714	0.6923	0.6667	0.4148
108938	IPR001628	4	1	3	5	0.8000	0.5714	0.6923	0.6667	0.4148
108956	IPR000536	9	5	1	5	0.6429	0.9000	0.7000	0.7500	0.4364
108956	IPR001628	9	5	1	5	0.6429	0.9000	0.7000	0.7500	0.4364
10916451	IPR017452	8	8	1	6	0.5000	0.8889	0.6087	0.6400	0.3367
10918643	IPR017452	18	2	6	2	0.9000	0.7500	0.7143	0.8182	0.1936
10939167	IPR017452	24	14	0	6	0.6316	1.0000	0.6818	0.7742	0.4353
1097251	IPR001965	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
1097251	IPR019787	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
1097251	IPR034732	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
10996232	IPR017452	18	2	6	2	0.9000	0.7500	0.7143	0.8182	0.1936
11015572	IPR017452	5	0	2	3	1.0000	0.7143	0.8000	0.8333	0.6547
1103	IPR001148	11	11	6	6	0.5000	0.6471	0.5000	0.5641	0.0000
11048796	IPR000536	5	1	5	1	0.8333	0.5000	0.5000	0.6250	0.0000
11048796	IPR001628	5	1	5	1	0.8333	0.5000	0.5000	0.6250	0.0000
11057468	IPR000719	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR001245	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR015725	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR020635	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR028174	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR030611	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR033702	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR034670	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR034672	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR034673	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR035014	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR035064	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR035588	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR035589	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11057468	IPR039192	250	23	27	16	0.9158	0.9025	0.8418	0.9091	0.3001
11065	IPR017452	26	23	0	18	0.5306	1.0000	0.6567	0.6933	0.4827
11068963	IPR017452	6	4	3	2	0.6000	0.6667	0.5333	0.6316	0.0000
1107403	IPR017452	4	1	0	6	0.8000	1.0000	0.9091	0.8889	0.8281
11074524	IPR017452	10	10	2	3	0.5000	0.8333	0.5200	0.6250	0.0801
11110668	IPR017452	4	2	1	6	0.6667	0.8000	0.7692	0.7273	0.5367
11123068	IPR001214	9	7	3	6	0.5625	0.7500	0.6000	0.6429	0.2202
11146048	IPR017452	6	6	1	5	0.5000	0.8571	0.6111	0.6316	0.3223
11154198	IPR017452	13	6	0	5	0.6842	1.0000	0.7500	0.8125	0.5577
1117212	IPR000719	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR001245	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR020635	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR028174	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR033702	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR034670	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
1117212	IPR039192	81	17	0	16	0.8265	1.0000	0.8509	0.9050	0.6330
11174002	IPR000719	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR001245	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR015725	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR020635	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR028174	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR030611	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR034670	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR034672	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR034673	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR035014	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR035064	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR035588	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR035589	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11174002	IPR039192	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
11185819	IPR000719	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR001245	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR015725	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR020635	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR028174	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR030611	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR033702	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR034670	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR034672	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR034673	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR035014	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR035064	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR035588	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR035589	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11185819	IPR039192	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11191047	IPR017452	13	6	0	5	0.6842	1.0000	0.7500	0.8125	0.5577
11191128	IPR017452	7	0	0	11	1.0000	1.0000	1.0000	1.0000	1.0000
1121185	IPR017452	4	4	3	11	0.5000	0.5714	0.6818	0.5333	0.2951
11211984	IPR017452	10	9	0	6	0.5263	1.0000	0.6400	0.6897	0.4588
11226716	IPR017452	18	7	0	10	0.7200	1.0000	0.8000	0.8372	0.6508
11234093	IPR017452	13	3	0	5	0.8125	1.0000	0.8571	0.8966	0.7126
11246488	IPR000719	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR001245	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR015725	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR020635	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR028174	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR030611	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR034670	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR034672	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR034673	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR035014	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR035064	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR035588	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR035589	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11246488	IPR039192	159	20	58	17	0.8883	0.7327	0.6929	0.8030	0.1486
11248332	IPR017452	7	0	0	11	1.0000	1.0000	1.0000	1.0000	1.0000
11260009	IPR000719	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR001245	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR020635	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR028174	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR030611	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR033702	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR034670	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR034672	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR034673	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR035014	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR035056	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR035060	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR035588	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR035589	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11260009	IPR039192	236	14	0	5	0.9440	1.0000	0.9451	0.9712	0.4984
11274203	IPR017452	13	5	1	16	0.7222	0.9286	0.8286	0.8125	0.6768
11282296	IPR017452	7	0	0	11	1.0000	1.0000	1.0000	1.0000	1.0000
11292933	IPR017452	13	2	0	5	0.8667	1.0000	0.9000	0.9286	0.7868
11299620	IPR017452	28	12	5	9	0.7000	0.8485	0.6852	0.7671	0.3082
11303253	IPR017452	13	6	0	5	0.6842	1.0000	0.7500	0.8125	0.5577
11304596	IPR017452	13	2	0	5	0.8667	1.0000	0.9000	0.9286	0.7868
1130973	IPR017452	4	1	0	6	0.8000	1.0000	0.9091	0.8889	0.8281
11315660	IPR017452	13	3	0	5	0.8125	1.0000	0.8571	0.8966	0.7126
11324758	IPR000719	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR001245	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR015725	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR020635	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR028174	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR030611	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR033702	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR034670	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR034672	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR034673	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR035014	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR035064	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR035588	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR035589	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11324758	IPR039192	167	33	47	15	0.8350	0.7804	0.6947	0.8068	0.0845
11341394	IPR017452	7	0	0	11	1.0000	1.0000	1.0000	1.0000	1.0000
11382492	IPR000719	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR001245	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR015725	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR020635	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR028174	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR030611	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR034670	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR034672	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR034673	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR035014	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR035064	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR035588	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR035589	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11382492	IPR039192	164	6	46	3	0.9647	0.7810	0.7626	0.8632	0.0544
11384983	IPR017452	13	3	0	5	0.8125	1.0000	0.8571	0.8966	0.7126
11385992	IPR017452	7	4	0	15	0.6364	1.0000	0.8462	0.7778	0.7088
11391937	IPR000585	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
11391937	IPR001818	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
11391937	IPR002477	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
11391937	IPR006026	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
11391937	IPR033739	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
11431530	IPR017452	7	0	0	11	1.0000	1.0000	1.0000	1.0000	1.0000
11438116	IPR017452	4	4	0	8	0.5000	1.0000	0.7500	0.6667	0.5774
11440979	IPR017452	13	6	0	5	0.6842	1.0000	0.7500	0.8125	0.5577
11452692	IPR017452	20	13	0	6	0.6061	1.0000	0.6667	0.7547	0.4375
1146874	IPR000719	3	3	0	10	0.5000	1.0000	0.8125	0.6667	0.6202
1146874	IPR001245	3	3	0	10	0.5000	1.0000	0.8125	0.6667	0.6202
1146874	IPR020635	3	3	0	10	0.5000	1.0000	0.8125	0.6667	0.6202
11474152	IPR017452	13	6	0	5	0.6842	1.0000	0.7500	0.8125	0.5577
11492951	IPR000719	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR001245	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR015725	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR020635	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR028174	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR030611	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR034670	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR034672	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR034673	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR035014	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR035064	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR035588	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR035589	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11492951	IPR039192	162	9	46	3	0.9474	0.7788	0.7500	0.8549	0.0157
11496207	IPR000719	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR001245	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR015725	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR020635	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR028174	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR030611	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR034670	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR034672	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
11496207	IPR034673	165	3	44	1	0.9821	0.7895	0.7793	0.8753	0.0131
