KEGG_GeneID	UniProtID	KEGG_PathwayID	KEGG_PathwayName
hsa:529	P36543	hsa04966	Collecting duct acid secretion
hsa:529	Q53Y06	hsa04966	Collecting duct acid secretion
hsa:534	O95670	hsa04966	Collecting duct acid secretion
hsa:534	Q6NVJ2	hsa04966	Collecting duct acid secretion
hsa:535	Q93050	hsa04966	Collecting duct acid secretion
hsa:535	Q53X12	hsa04966	Collecting duct acid secretion
hsa:8992	O15342	hsa04966	Collecting duct acid secretion
hsa:90423	Q96A05	hsa04966	Collecting duct acid secretion
hsa:90423	A0A140VKA8	hsa04966	Collecting duct acid secretion
hsa:9114	P61421	hsa04966	Collecting duct acid secretion
hsa:9296	Q16864	hsa04966	Collecting duct acid secretion
hsa:9296	A4D1K0	hsa04966	Collecting duct acid secretion
hsa:9550	O75348	hsa04966	Collecting duct acid secretion
hsa:9550	A0A024R883	hsa04966	Collecting duct acid secretion
hsa:760	P00918	hsa04966	Collecting duct acid secretion
hsa:760	V9HW21	hsa04966	Collecting duct acid secretion
hsa:10723	Q9Y666	hsa04966	Collecting duct acid secretion
hsa:1188	P51801	hsa04966	Collecting duct acid secretion
hsa:1188	A8K8H0	hsa04966	Collecting duct acid secretion
hsa:6521	P02730	hsa04966	Collecting duct acid secretion
hsa:10975	O14957	hsa04260	Cardiac muscle contraction
hsa:125965	Q6YFQ2	hsa04260	Cardiac muscle contraction
hsa:1327	P13073	hsa04260	Cardiac muscle contraction
hsa:1327	Q86WV2	hsa04260	Cardiac muscle contraction
hsa:1329	P10606	hsa04260	Cardiac muscle contraction
hsa:1329	A0A384NL93	hsa04260	Cardiac muscle contraction
hsa:1337	P12074	hsa04260	Cardiac muscle contraction
hsa:1337	H6SG15	hsa04260	Cardiac muscle contraction
hsa:1339	Q02221	hsa04260	Cardiac muscle contraction
hsa:1340	P14854	hsa04260	Cardiac muscle contraction
hsa:1345	P09669	hsa04260	Cardiac muscle contraction
hsa:1345	A0A024R9B7	hsa04260	Cardiac muscle contraction
hsa:1346	P24310	hsa04260	Cardiac muscle contraction
hsa:1346	Q6FGI7	hsa04260	Cardiac muscle contraction
hsa:1347	P14406	hsa04260	Cardiac muscle contraction
hsa:1347	H0UI06	hsa04260	Cardiac muscle contraction
hsa:1349	P24311	hsa04260	Cardiac muscle contraction
hsa:1350	P15954	hsa04260	Cardiac muscle contraction
hsa:1351	P10176	hsa04260	Cardiac muscle contraction
hsa:1351	Q53XN1	hsa04260	Cardiac muscle contraction
hsa:1537	P08574	hsa04260	Cardiac muscle contraction
hsa:170712	Q8TF08	hsa04260	Cardiac muscle contraction
hsa:27089	O14949	hsa04260	Cardiac muscle contraction
hsa:29796	Q9UDW1	hsa04260	Cardiac muscle contraction
hsa:341947	Q7Z4L0	hsa04260	Cardiac muscle contraction
hsa:440567	A0A096LP55	hsa04260	Cardiac muscle contraction
hsa:4512	P00395	hsa04260	Cardiac muscle contraction
hsa:4512	A0A1X7RBG2	hsa04260	Cardiac muscle contraction
hsa:4512	U5YWV7	hsa04260	Cardiac muscle contraction
hsa:4513	P00403	hsa04260	Cardiac muscle contraction
hsa:4513	U5Z487	hsa04260	Cardiac muscle contraction
hsa:4513	A0A1X7RBF7	hsa04260	Cardiac muscle contraction
hsa:4514	P00414	hsa04260	Cardiac muscle contraction
hsa:4514	A0A1X7RBF0	hsa04260	Cardiac muscle contraction
hsa:4514	Q7GIM7	hsa04260	Cardiac muscle contraction
hsa:4519	P00156	hsa04260	Cardiac muscle contraction
hsa:4519	Q0ZFD6	hsa04260	Cardiac muscle contraction
hsa:7381	P14927	hsa04260	Cardiac muscle contraction
hsa:7384	P31930	hsa04260	Cardiac muscle contraction
hsa:7385	P22695	hsa04260	Cardiac muscle contraction
hsa:7386	P47985	hsa04260	Cardiac muscle contraction
hsa:7388	P07919	hsa04260	Cardiac muscle contraction
hsa:84701	Q96KJ9	hsa04260	Cardiac muscle contraction
hsa:84701	H6SG14	hsa04260	Cardiac muscle contraction
hsa:9167	O14548	hsa04260	Cardiac muscle contraction
hsa:9167	Q6FGA0	hsa04260	Cardiac muscle contraction
hsa:9377	P20674	hsa04260	Cardiac muscle contraction
hsa:10368	O60359	hsa04260	Cardiac muscle contraction
hsa:10369	Q9Y698	hsa04260	Cardiac muscle contraction
hsa:27091	Q9UF02	hsa04260	Cardiac muscle contraction
hsa:27092	Q9UBN1	hsa04260	Cardiac muscle contraction
hsa:27092	A0A024R8J8	hsa04260	Cardiac muscle contraction
hsa:55799	Q8IZS8	hsa04260	Cardiac muscle contraction
hsa:59283	Q8WXS5	hsa04260	Cardiac muscle contraction
hsa:59284	P62955	hsa04260	Cardiac muscle contraction
hsa:59285	Q9BXT2	hsa04260	Cardiac muscle contraction
hsa:775	Q13936	hsa04260	Cardiac muscle contraction
hsa:775	Q5V9X9	hsa04260	Cardiac muscle contraction
hsa:775	Q59GU3	hsa04260	Cardiac muscle contraction
hsa:776	Q01668	hsa04260	Cardiac muscle contraction
hsa:776	Q59GD8	hsa04260	Cardiac muscle contraction
hsa:778	O60840	hsa04260	Cardiac muscle contraction
hsa:779	Q13698	hsa04260	Cardiac muscle contraction
hsa:781	P54289	hsa04260	Cardiac muscle contraction
hsa:782	Q02641	hsa04260	Cardiac muscle contraction
hsa:783	Q08289	hsa04260	Cardiac muscle contraction
hsa:784	P54284	hsa04260	Cardiac muscle contraction
hsa:785	O00305	hsa04260	Cardiac muscle contraction
hsa:786	Q06432	hsa04260	Cardiac muscle contraction
hsa:9254	Q9NY47	hsa04260	Cardiac muscle contraction
hsa:93589	Q7Z3S7	hsa04260	Cardiac muscle contraction
hsa:10345	Q13061	hsa04260	Cardiac muscle contraction
hsa:3270	P23327	hsa04260	Cardiac muscle contraction
hsa:444	Q12797	hsa04260	Cardiac muscle contraction
hsa:487	O14983	hsa04260	Cardiac muscle contraction
hsa:487	Q7Z675	hsa04260	Cardiac muscle contraction
hsa:488	P16615	hsa04260	Cardiac muscle contraction
hsa:488	A0A0S2Z3L2	hsa04260	Cardiac muscle contraction
hsa:489	Q93084	hsa04260	Cardiac muscle contraction
hsa:489	A8K9K1	hsa04260	Cardiac muscle contraction
hsa:6262	Q92736	hsa04260	Cardiac muscle contraction
hsa:6543	Q9UPR5	hsa04260	Cardiac muscle contraction
hsa:6546	P32418	hsa04260	Cardiac muscle contraction
hsa:6547	P57103	hsa04260	Cardiac muscle contraction
hsa:7134	P63316	hsa04260	Cardiac muscle contraction
hsa:7134	Q6FH91	hsa04260	Cardiac muscle contraction
hsa:845	O14958	hsa04260	Cardiac muscle contraction
hsa:23439	Q9UN42	hsa04260	Cardiac muscle contraction
hsa:4624	P13533	hsa04260	Cardiac muscle contraction
hsa:4625	P12883	hsa04260	Cardiac muscle contraction
hsa:476	P05023	hsa04260	Cardiac muscle contraction
hsa:477	P50993	hsa04260	Cardiac muscle contraction
hsa:477	A0A0S2Z3W6	hsa04260	Cardiac muscle contraction
hsa:478	P13637	hsa04260	Cardiac muscle contraction
hsa:478	Q53ES0	hsa04260	Cardiac muscle contraction
hsa:480	Q13733	hsa04260	Cardiac muscle contraction
hsa:481	P05026	hsa04260	Cardiac muscle contraction
hsa:481	A3KLL5	hsa04260	Cardiac muscle contraction
hsa:482	P14415	hsa04260	Cardiac muscle contraction
hsa:483	P54709	hsa04260	Cardiac muscle contraction
hsa:486	P54710	hsa04260	Cardiac muscle contraction
hsa:6548	P19634	hsa04260	Cardiac muscle contraction
hsa:6548	B2RAH2	hsa04260	Cardiac muscle contraction
hsa:7137	P19429	hsa04260	Cardiac muscle contraction
hsa:7137	Q6FGX2	hsa04260	Cardiac muscle contraction
hsa:10479	Q92581	hsa04260	Cardiac muscle contraction
hsa:4633	P10916	hsa04260	Cardiac muscle contraction
hsa:4633	Q6IB42	hsa04260	Cardiac muscle contraction
hsa:4634	P08590	hsa04260	Cardiac muscle contraction
hsa:4634	A0A024R2Q5	hsa04260	Cardiac muscle contraction
hsa:4635	P12829	hsa04260	Cardiac muscle contraction
hsa:70	P68032	hsa04260	Cardiac muscle contraction
hsa:70	B3KPP5	hsa04260	Cardiac muscle contraction
hsa:7139	P45379	hsa04260	Cardiac muscle contraction
hsa:7168	P09493	hsa04260	Cardiac muscle contraction
hsa:7168	A0A0K0K1I0	hsa04260	Cardiac muscle contraction
hsa:7169	P07951	hsa04260	Cardiac muscle contraction
hsa:7170	P06753	hsa04260	Cardiac muscle contraction
hsa:7171	P67936	hsa04260	Cardiac muscle contraction
hsa:7171	V9HW56	hsa04260	Cardiac muscle contraction
hsa:127124	Q96LB4	hsa04150	mTOR signaling pathway
hsa:245973	Q8NEY4	hsa04150	mTOR signaling pathway
hsa:51382	Q9Y5K8	hsa04150	mTOR signaling pathway
hsa:51382	A0A024R683	hsa04150	mTOR signaling pathway
hsa:51606	Q9UI12	hsa04150	mTOR signaling pathway
hsa:51606	A0A024R7U9	hsa04150	mTOR signaling pathway
hsa:523	P38606	hsa04150	mTOR signaling pathway
hsa:525	P15313	hsa04150	mTOR signaling pathway
hsa:526	P21281	hsa04150	mTOR signaling pathway
hsa:526	A0A140VK65	hsa04150	mTOR signaling pathway
hsa:528	P21283	hsa04150	mTOR signaling pathway
hsa:528	A0A024R9I0	hsa04150	mTOR signaling pathway
hsa:529	P36543	hsa04150	mTOR signaling pathway
hsa:529	Q53Y06	hsa04150	mTOR signaling pathway
hsa:534	O95670	hsa04150	mTOR signaling pathway
hsa:534	Q6NVJ2	hsa04150	mTOR signaling pathway
hsa:90423	Q96A05	hsa04150	mTOR signaling pathway
hsa:90423	A0A140VKA8	hsa04150	mTOR signaling pathway
hsa:9296	Q16864	hsa04150	mTOR signaling pathway
hsa:9296	A4D1K0	hsa04150	mTOR signaling pathway
hsa:9550	O75348	hsa04150	mTOR signaling pathway
hsa:9550	A0A024R883	hsa04150	mTOR signaling pathway
hsa:23175	Q14693	hsa04150	mTOR signaling pathway
hsa:64900	Q9BQK8	hsa04150	mTOR signaling pathway
hsa:9663	Q92539	hsa04150	mTOR signaling pathway
hsa:5290	P42336	hsa04150	mTOR signaling pathway
hsa:5290	Q4LE51	hsa04150	mTOR signaling pathway
hsa:5291	P42338	hsa04150	mTOR signaling pathway
hsa:5293	O00329	hsa04150	mTOR signaling pathway
hsa:5293	A0A2K8FKV1	hsa04150	mTOR signaling pathway
hsa:5728	P60484	hsa04150	mTOR signaling pathway
hsa:5728	F6KD01	hsa04150	mTOR signaling pathway
hsa:10000	Q9Y243	hsa04150	mTOR signaling pathway
hsa:1977	P06730	hsa04150	mTOR signaling pathway
hsa:1978	Q13541	hsa04150	mTOR signaling pathway
hsa:207	P31749	hsa04150	mTOR signaling pathway
hsa:207	B0LPE5	hsa04150	mTOR signaling pathway
hsa:208	P31751	hsa04150	mTOR signaling pathway
hsa:2475	P42345	hsa04150	mTOR signaling pathway
hsa:253314	A6NMX2	hsa04150	mTOR signaling pathway
hsa:2885	P62993	hsa04150	mTOR signaling pathway
hsa:2885	B0LPF3	hsa04150	mTOR signaling pathway
hsa:2932	P49841	hsa04150	mTOR signaling pathway
hsa:2932	Q6FI27	hsa04150	mTOR signaling pathway
hsa:3265	P01112	hsa04150	mTOR signaling pathway
hsa:3265	X5D945	hsa04150	mTOR signaling pathway
hsa:3479	P05019	hsa04150	mTOR signaling pathway
hsa:3480	P08069	hsa04150	mTOR signaling pathway
hsa:3845	P01116	hsa04150	mTOR signaling pathway
hsa:3845	L7RSL8	hsa04150	mTOR signaling pathway
hsa:3845	I1SRC5	hsa04150	mTOR signaling pathway
hsa:4893	P01111	hsa04150	mTOR signaling pathway
hsa:4893	Q5U091	hsa04150	mTOR signaling pathway
hsa:5295	P27986	hsa04150	mTOR signaling pathway
hsa:5295	A0A2X0SFG1	hsa04150	mTOR signaling pathway
hsa:5296	O00459	hsa04150	mTOR signaling pathway
hsa:5578	P17252	hsa04150	mTOR signaling pathway
hsa:5578	L7RSM7	hsa04150	mTOR signaling pathway
hsa:5578	Q7Z727	hsa04150	mTOR signaling pathway
hsa:5579	P05771	hsa04150	mTOR signaling pathway
hsa:5582	P05129	hsa04150	mTOR signaling pathway
hsa:5594	P28482	hsa04150	mTOR signaling pathway
hsa:5594	Q1HBJ4	hsa04150	mTOR signaling pathway
hsa:5594	Q499G7	hsa04150	mTOR signaling pathway
hsa:5595	P27361	hsa04150	mTOR signaling pathway
hsa:5595	L7RXH5	hsa04150	mTOR signaling pathway
hsa:5604	Q02750	hsa04150	mTOR signaling pathway
hsa:5604	A4QPA9	hsa04150	mTOR signaling pathway
hsa:5605	P36507	hsa04150	mTOR signaling pathway
hsa:5894	P04049	hsa04150	mTOR signaling pathway
hsa:5894	L7RRS6	hsa04150	mTOR signaling pathway
hsa:6194	P62753	hsa04150	mTOR signaling pathway
hsa:6194	A2A3R6	hsa04150	mTOR signaling pathway
hsa:6198	P23443	hsa04150	mTOR signaling pathway
hsa:6199	Q9UBS0	hsa04150	mTOR signaling pathway
hsa:6654	Q07889	hsa04150	mTOR signaling pathway
hsa:6655	Q07890	hsa04150	mTOR signaling pathway
hsa:673	P15056	hsa04150	mTOR signaling pathway
hsa:8503	Q92569	hsa04150	mTOR signaling pathway
hsa:8503	Q8N381	hsa04150	mTOR signaling pathway
hsa:9470	O60573	hsa04150	mTOR signaling pathway
hsa:9470	Q53RG0	hsa04150	mTOR signaling pathway
hsa:1147	O15111	hsa04150	mTOR signaling pathway
hsa:3551	O14920	hsa04150	mTOR signaling pathway
hsa:7124	P01375	hsa04150	mTOR signaling pathway
hsa:7124	Q5STB3	hsa04150	mTOR signaling pathway
hsa:5170	O15530	hsa04150	mTOR signaling pathway
hsa:1975	P23588	hsa04150	mTOR signaling pathway
hsa:6396	P55735	hsa04150	mTOR signaling pathway
hsa:81929	Q96EE3	hsa04150	mTOR signaling pathway
hsa:9894	Q9Y4R8	hsa04150	mTOR signaling pathway
hsa:9894	B4DXS2	hsa04150	mTOR signaling pathway
hsa:27330	Q9UK32	hsa04150	mTOR signaling pathway
hsa:3630	P01308	hsa04150	mTOR signaling pathway
hsa:3630	I3WAC9	hsa04150	mTOR signaling pathway
hsa:3643	P06213	hsa04150	mTOR signaling pathway
hsa:6195	Q15418	hsa04150	mTOR signaling pathway
hsa:6196	Q15349	hsa04150	mTOR signaling pathway
hsa:6197	P51812	hsa04150	mTOR signaling pathway
hsa:6197	A0A384MDW3	hsa04150	mTOR signaling pathway
hsa:7132	P19438	hsa04150	mTOR signaling pathway
hsa:8649	Q9UHA4	hsa04150	mTOR signaling pathway
hsa:387	P61586	hsa04150	mTOR signaling pathway
hsa:387	A0A024R324	hsa04150	mTOR signaling pathway
hsa:3667	P35568	hsa04150	mTOR signaling pathway
hsa:5562	Q13131	hsa04150	mTOR signaling pathway
hsa:5563	P54646	hsa04150	mTOR signaling pathway
hsa:6446	O00141	hsa04150	mTOR signaling pathway
hsa:6502	Q13309	hsa04150	mTOR signaling pathway
hsa:6502	A0A024R069	hsa04150	mTOR signaling pathway
hsa:6794	Q15831	hsa04150	mTOR signaling pathway
hsa:6794	A0A0S2Z4D1	hsa04150	mTOR signaling pathway
hsa:6009	Q15382	hsa04150	mTOR signaling pathway
hsa:6009	A0A090N900	hsa04150	mTOR signaling pathway
hsa:7248	Q92574	hsa04150	mTOR signaling pathway
hsa:7248	Q86WV8	hsa04150	mTOR signaling pathway
hsa:7248	X5D9D2	hsa04150	mTOR signaling pathway
hsa:7249	P49815	hsa04150	mTOR signaling pathway
hsa:83667	P58004	hsa04150	mTOR signaling pathway
hsa:57521	Q8N122	hsa04150	mTOR signaling pathway
hsa:57521	Q6DKI0	hsa04150	mTOR signaling pathway
hsa:64223	Q9BVC4	hsa04150	mTOR signaling pathway
hsa:9706	Q8IYT8	hsa04150	mTOR signaling pathway
hsa:8408	O75385	hsa04150	mTOR signaling pathway
hsa:10325	Q5VZM2	hsa04150	mTOR signaling pathway
hsa:10670	Q7L523	hsa04150	mTOR signaling pathway
hsa:54541	Q9NX09	hsa04150	mTOR signaling pathway
hsa:54541	A0A024QZQ6	hsa04150	mTOR signaling pathway
hsa:58528	Q9NQL2	hsa04150	mTOR signaling pathway
hsa:64121	Q9HB90	hsa04150	mTOR signaling pathway
hsa:64798	Q8TB45	hsa04150	mTOR signaling pathway
hsa:84335	Q96B36	hsa04150	mTOR signaling pathway
hsa:84335	A0A024QZF6	hsa04150	mTOR signaling pathway
hsa:10542	O43504	hsa04150	mTOR signaling pathway
hsa:10542	A0A0C4DGV4	hsa04150	mTOR signaling pathway
hsa:10641	Q8WTW4	hsa04150	mTOR signaling pathway
hsa:107080638	Q9P0N9	hsa04150	mTOR signaling pathway
hsa:107080638	A0A024QZX0	hsa04150	mTOR signaling pathway
hsa:11211	Q9ULW2	hsa04150	mTOR signaling pathway
hsa:11211	Q6NSL8	hsa04150	mTOR signaling pathway
hsa:153129	Q8NBW4	hsa04150	mTOR signaling pathway
hsa:153129	A0A024QZR9	hsa04150	mTOR signaling pathway
hsa:1855	O14640	hsa04150	mTOR signaling pathway
hsa:1856	O14641	hsa04150	mTOR signaling pathway
hsa:1857	Q92997	hsa04150	mTOR signaling pathway
hsa:201163	Q8NFG4	hsa04150	mTOR signaling pathway
hsa:220441	Q8N8N0	hsa04150	mTOR signaling pathway
hsa:253260	Q6R327	hsa04150	mTOR signaling pathway
hsa:2535	Q14332	hsa04150	mTOR signaling pathway
hsa:2535	Q86UZ8	hsa04150	mTOR signaling pathway
hsa:2887	Q13322	hsa04150	mTOR signaling pathway
hsa:28956	Q9Y2Q5	hsa04150	mTOR signaling pathway
hsa:389541	Q0VGL1	hsa04150	mTOR signaling pathway
hsa:4040	O75581	hsa04150	mTOR signaling pathway
hsa:4041	O75197	hsa04150	mTOR signaling pathway
hsa:51256	Q9P0N9	hsa04150	mTOR signaling pathway
hsa:51256	A0A024QZX0	hsa04150	mTOR signaling pathway
hsa:51384	Q9UBV4	hsa04150	mTOR signaling pathway
hsa:51719	Q9Y376	hsa04150	mTOR signaling pathway
hsa:51719	A0A024R496	hsa04150	mTOR signaling pathway
hsa:54361	P56705	hsa04150	mTOR signaling pathway
hsa:54468	Q9NXC5	hsa04150	mTOR signaling pathway
hsa:54468	A0A024RA24	hsa04150	mTOR signaling pathway
hsa:55004	Q6IAA8	hsa04150	mTOR signaling pathway
hsa:55437	Q9C0K7	hsa04150	mTOR signaling pathway
hsa:55615	P85299	hsa04150	mTOR signaling pathway
hsa:55615	A8K699	hsa04150	mTOR signaling pathway
hsa:57600	Q9P278	hsa04150	mTOR signaling pathway
hsa:6249	P30622	hsa04150	mTOR signaling pathway
hsa:6520	P08195	hsa04150	mTOR signaling pathway
hsa:652968	Q8WTX7	hsa04150	mTOR signaling pathway
hsa:729438	A6NHX0	hsa04150	mTOR signaling pathway
hsa:7471	P04628	hsa04150	mTOR signaling pathway
hsa:7472	P09544	hsa04150	mTOR signaling pathway
hsa:7472	A0A384MDX3	hsa04150	mTOR signaling pathway
hsa:7473	P56703	hsa04150	mTOR signaling pathway
hsa:7474	P41221	hsa04150	mTOR signaling pathway
hsa:7474	A0A384N611	hsa04150	mTOR signaling pathway
hsa:7474	B3KQX9	hsa04150	mTOR signaling pathway
hsa:7475	Q9Y6F9	hsa04150	mTOR signaling pathway
hsa:7475	Q8N2E5	hsa04150	mTOR signaling pathway
hsa:7476	O00755	hsa04150	mTOR signaling pathway
hsa:7477	P56706	hsa04150	mTOR signaling pathway
hsa:7478	Q9H1J5	hsa04150	mTOR signaling pathway
hsa:7479	Q93098	hsa04150	mTOR signaling pathway
hsa:7479	A0A384NKY7	hsa04150	mTOR signaling pathway
hsa:7480	O00744	hsa04150	mTOR signaling pathway
hsa:7481	O96014	hsa04150	mTOR signaling pathway
hsa:7482	Q93097	hsa04150	mTOR signaling pathway
hsa:7483	O14904	hsa04150	mTOR signaling pathway
hsa:7483	D9ZGG3	hsa04150	mTOR signaling pathway
hsa:7484	O14905	hsa04150	mTOR signaling pathway
hsa:7855	Q13467	hsa04150	mTOR signaling pathway
hsa:79109	Q9BPZ7	hsa04150	mTOR signaling pathway
hsa:79726	Q6PJI9	hsa04150	mTOR signaling pathway
hsa:7976	Q9NPG1	hsa04150	mTOR signaling pathway
hsa:80326	Q9GZT5	hsa04150	mTOR signaling pathway
hsa:80326	A0A2K8FR47	hsa04150	mTOR signaling pathway
hsa:81029	Q9H1J7	hsa04150	mTOR signaling pathway
hsa:8131	Q12980	hsa04150	mTOR signaling pathway
hsa:8131	Q9BTE2	hsa04150	mTOR signaling pathway
hsa:8140	Q01650	hsa04150	mTOR signaling pathway
hsa:81617	Q9H9S4	hsa04150	mTOR signaling pathway
hsa:81617	A0A024RDT3	hsa04150	mTOR signaling pathway
hsa:8321	Q9UP38	hsa04150	mTOR signaling pathway
hsa:8322	Q9ULV1	hsa04150	mTOR signaling pathway
hsa:8323	O60353	hsa04150	mTOR signaling pathway
hsa:8323	A0A024R9E9	hsa04150	mTOR signaling pathway
hsa:8324	O75084	hsa04150	mTOR signaling pathway
hsa:8325	Q9H461	hsa04150	mTOR signaling pathway
hsa:8326	O00144	hsa04150	mTOR signaling pathway
hsa:84219	Q96S15	hsa04150	mTOR signaling pathway
hsa:89780	P56704	hsa04150	mTOR signaling pathway
hsa:92335	Q7RTN6	hsa04150	mTOR signaling pathway
hsa:96459	Q8TF40	hsa04150	mTOR signaling pathway
hsa:9675	O43156	hsa04150	mTOR signaling pathway
hsa:9681	O75140	hsa04150	mTOR signaling pathway
hsa:495	P20648	hsa04971	Gastric acid secretion
hsa:495	Q658V6	hsa04971	Gastric acid secretion
hsa:495	A0A384MR29	hsa04971	Gastric acid secretion
hsa:496	P51164	hsa04971	Gastric acid secretion
hsa:107	Q08828	hsa04971	Gastric acid secretion
hsa:108	Q08462	hsa04971	Gastric acid secretion
hsa:108	Q71UM8	hsa04971	Gastric acid secretion
hsa:109	O60266	hsa04971	Gastric acid secretion
hsa:111	O95622	hsa04971	Gastric acid secretion
hsa:111	A0A384P5Q5	hsa04971	Gastric acid secretion
hsa:111	B7Z2C7	hsa04971	Gastric acid secretion
hsa:112	O43306	hsa04971	Gastric acid secretion
hsa:113	P51828	hsa04971	Gastric acid secretion
hsa:113	Q86YI0	hsa04971	Gastric acid secretion
hsa:114	P40145	hsa04971	Gastric acid secretion
hsa:114	A0A0K0K1K3	hsa04971	Gastric acid secretion
hsa:114	Q4F7X0	hsa04971	Gastric acid secretion
hsa:115	O60503	hsa04971	Gastric acid secretion
hsa:196883	Q8NFM4	hsa04971	Gastric acid secretion
hsa:23236	Q9NQ66	hsa04971	Gastric acid secretion
hsa:5330	Q00722	hsa04971	Gastric acid secretion
hsa:5330	Q59F77	hsa04971	Gastric acid secretion
hsa:5331	Q01970	hsa04971	Gastric acid secretion
hsa:5332	Q15147	hsa04971	Gastric acid secretion
hsa:760	P00918	hsa04971	Gastric acid secretion
hsa:760	V9HW21	hsa04971	Gastric acid secretion
hsa:5578	P17252	hsa04971	Gastric acid secretion
hsa:5578	L7RSM7	hsa04971	Gastric acid secretion
hsa:5578	Q7Z727	hsa04971	Gastric acid secretion
hsa:5579	P05771	hsa04971	Gastric acid secretion
hsa:5582	P05129	hsa04971	Gastric acid secretion
hsa:2778	P63092	hsa04971	Gastric acid secretion
hsa:2778	O95467	hsa04971	Gastric acid secretion
hsa:2778	A0A0S2Z3H8	hsa04971	Gastric acid secretion
hsa:5566	P17612	hsa04971	Gastric acid secretion
hsa:5566	A0A024R7J0	hsa04971	Gastric acid secretion
hsa:5567	P22694	hsa04971	Gastric acid secretion
hsa:5567	B2RB89	hsa04971	Gastric acid secretion
hsa:5568	P22612	hsa04971	Gastric acid secretion
hsa:1080	P13569	hsa04971	Gastric acid secretion
hsa:1080	A0A024R730	hsa04971	Gastric acid secretion
hsa:815	Q9UQM7	hsa04971	Gastric acid secretion
hsa:815	A8K161	hsa04971	Gastric acid secretion
hsa:815	Q7LDD5	hsa04971	Gastric acid secretion
hsa:815	Q8IWE0	hsa04971	Gastric acid secretion
hsa:816	Q13554	hsa04971	Gastric acid secretion
hsa:816	A4D2J9	hsa04971	Gastric acid secretion
hsa:817	Q13557	hsa04971	Gastric acid secretion
hsa:818	Q13555	hsa04971	Gastric acid secretion
hsa:163688	Q8TD86	hsa04971	Gastric acid secretion
hsa:51806	Q9NZT1	hsa04971	Gastric acid secretion
hsa:51806	Q53H37	hsa04971	Gastric acid secretion
hsa:801	P0DP23	hsa04971	Gastric acid secretion
hsa:801	P0DP24	hsa04971	Gastric acid secretion
hsa:801	P0DP25	hsa04971	Gastric acid secretion
hsa:801	B4DJ51	hsa04971	Gastric acid secretion
hsa:805	P0DP23	hsa04971	Gastric acid secretion
hsa:805	P0DP24	hsa04971	Gastric acid secretion
hsa:805	P0DP25	hsa04971	Gastric acid secretion
hsa:805	B4DJ51	hsa04971	Gastric acid secretion
hsa:808	P0DP23	hsa04971	Gastric acid secretion
hsa:808	P0DP24	hsa04971	Gastric acid secretion
hsa:808	P0DP25	hsa04971	Gastric acid secretion
hsa:808	B4DJ51	hsa04971	Gastric acid secretion
hsa:810	P27482	hsa04971	Gastric acid secretion
hsa:91860	Q96GE6	hsa04971	Gastric acid secretion
hsa:2770	P63096	hsa04971	Gastric acid secretion
hsa:2771	P04899	hsa04971	Gastric acid secretion
hsa:2771	B3KP24	hsa04971	Gastric acid secretion
hsa:2773	P08754	hsa04971	Gastric acid secretion
hsa:2776	P50148	hsa04971	Gastric acid secretion
hsa:2776	A0A024R240	hsa04971	Gastric acid secretion
hsa:60	P60709	hsa04971	Gastric acid secretion
hsa:60	Q1KLZ0	hsa04971	Gastric acid secretion
hsa:71	P63261	hsa04971	Gastric acid secretion
hsa:1131	P20309	hsa04971	Gastric acid secretion
hsa:1131	A0A024R3W1	hsa04971	Gastric acid secretion
hsa:3274	P25021	hsa04971	Gastric acid secretion
hsa:340156	Q86YV6	hsa04971	Gastric acid secretion
hsa:3708	Q14643	hsa04971	Gastric acid secretion
hsa:3709	Q14571	hsa04971	Gastric acid secretion
hsa:3710	Q14573	hsa04971	Gastric acid secretion
hsa:3710	A6H8K3	hsa04971	Gastric acid secretion
hsa:3710	Q59ES2	hsa04971	Gastric acid secretion
hsa:4638	Q15746	hsa04971	Gastric acid secretion
hsa:85366	Q9H1R3	hsa04971	Gastric acid secretion
hsa:887	P32239	hsa04971	Gastric acid secretion
hsa:91807	Q32MK0	hsa04971	Gastric acid secretion
hsa:23439	Q9UN42	hsa04971	Gastric acid secretion
hsa:476	P05023	hsa04971	Gastric acid secretion
hsa:477	P50993	hsa04971	Gastric acid secretion
hsa:477	A0A0S2Z3W6	hsa04971	Gastric acid secretion
hsa:478	P13637	hsa04971	Gastric acid secretion
hsa:478	Q53ES0	hsa04971	Gastric acid secretion
hsa:480	Q13733	hsa04971	Gastric acid secretion
hsa:481	P05026	hsa04971	Gastric acid secretion
hsa:481	A3KLL5	hsa04971	Gastric acid secretion
