From src:'1'	To src:'3'
CHEMBL1229144	E9V
CHEMBL1235017	ORO
CHEMBL1232859	FTY
CHEMBL1255871	AXT
CHEMBL3402958	3W8
CHEMBL439723	KEN
CHEMBL1487	117
CHEMBL139288	4JH
CHEMBL209462	DH2
CHEMBL29411	IPB
CHEMBL1231568	C24
CHEMBL571234	GJW
CHEMBL1236356	TON
CHEMBL227381	I5S
CHEMBL3617029	27Y
CHEMBL3137332	FSY
CHEMBL3128021	1VM
CHEMBL3741545	2R2
CHEMBL1235351	PML
CHEMBL1234891	O29
CHEMBL1234032	LL1
CHEMBL386049	BOS
CHEMBL216697	89I
CHEMBL1160819	NH3
CHEMBL1956739	08R
CHEMBL1235634	RCL
CHEMBL551052	TGE
CHEMBL77840	XS6
CHEMBL1435274	8HQ
CHEMBL450613	27J
CHEMBL2059003	88R
CHEMBL2204006	0OG
CHEMBL3808500	5O1
CHEMBL100259	URI
CHEMBL232148	C62
CHEMBL1086597	GT1
CHEMBL566875	B2D
CHEMBL170365	ACE
CHEMBL232827	342
CHEMBL3884293	6H3
CHEMBL386630	TES
CHEMBL153580	BPN
CHEMBL1650614	6MU
CHEMBL2177913	32D
CHEMBL250409	255
CHEMBL1230541	746
CHEMBL1214827	XJX
CHEMBL16596	2CS
CHEMBL540173	1UP
CHEMBL602684	9GP
CHEMBL573781	0HN
CHEMBL3356187	3BX
CHEMBL702	WPP
CHEMBL215431	0ZQ
CHEMBL2152771	0SE
CHEMBL1234380	MMU
CHEMBL34453	C5B
CHEMBL465123	405
CHEMBL2398642	YPH
CHEMBL1453317	DE3
CHEMBL503456	114
CHEMBL1738890	RLL
CHEMBL1185708	RHB
CHEMBL506871	78P
CHEMBL2364608	2KW
CHEMBL3775058	5OU
CHEMBL1923490	494
CHEMBL2179304	IE2
CHEMBL153057	L41
CHEMBL551561	MTH
CHEMBL187718	H12
CHEMBL223147	83H
CHEMBL1230468	646
CHEMBL357488	903
CHEMBL2348794	Q67
CHEMBL193676	458
CHEMBL383899	CC3
CHEMBL214368	C4A
CHEMBL3237968	B0Z
CHEMBL3318803	KP2
CHEMBL1825141	VHS
CHEMBL480419	JI4
CHEMBL993	TDR
CHEMBL337577	CPW
CHEMBL1231592	C3S
CHEMBL398435	TIQ
CHEMBL3139682	M68
CHEMBL3394233	QZE
CHEMBL2030997	0MP
CHEMBL2377860	X35
CHEMBL1704892	BP8
CHEMBL1229592	0UN
CHEMBL404313	0AS
CHEMBL479725	419
CHEMBL1229883	2B5
CHEMBL3799339	60U
CHEMBL2159512	C13
CHEMBL1236167	T76
CHEMBL29641	MSQ
CHEMBL552355	HK9
CHEMBL3605967	FSU
CHEMBL1232515	EML
CHEMBL3108871	G18
CHEMBL1738741	3TZ
CHEMBL2414046	CDJ
CHEMBL3799265	GRK
CHEMBL1096435	4DC
CHEMBL398769	BGO
CHEMBL1230177	3OL
CHEMBL566079	B42
CHEMBL1183605	16A
CHEMBL1233953	LAG
CHEMBL407632	IMZ
CHEMBL65789	CG
CHEMBL2047891	0GS
CHEMBL3087814	B3V
CHEMBL3356574	39R
CHEMBL1230639	8TX
CHEMBL2179387	0NS
CHEMBL8463	K4G
CHEMBL3969362	C4N
CHEMBL1230989	ANP
CHEMBL1614766	3OR
CHEMBL1078974	8DR
CHEMBL3819037	S0W
CHEMBL2434989	1Q4
CHEMBL384438	MUT
CHEMBL1175	29E
CHEMBL1232973	GBD
CHEMBL573811	5WB
CHEMBL2418954	1UK
CHEMBL1933349	5MV
CHEMBL3247165	1WD
CHEMBL92567	TCO
CHEMBL413	RAP
CHEMBL93746	5R0
CHEMBL3818285	5QY
CHEMBL224868	1UF
CHEMBL3545369	BBJ
CHEMBL254432	NAT
CHEMBL1088659	PET
CHEMBL3104289	WHA
CHEMBL1882497	6R4
CHEMBL301523	PHE
CHEMBL173898	HCD
CHEMBL3614069	44N
CHEMBL216973	5IQ
CHEMBL1230435	5R1
CHEMBL3358155	3PU
CHEMBL149082	A20
CHEMBL3819587	L6I
CHEMBL1471153	KKG
CHEMBL1375713	49Z
CHEMBL116709	9A4
CHEMBL509730	LZC
CHEMBL458616	HEZ
CHEMBL2333410	V50
CHEMBL3342581	FJ2
CHEMBL70967	ADB
CHEMBL1234930	OCB
CHEMBL1910886	NX2
CHEMBL1233797	K21
CHEMBL1234976	OKD
CHEMBL67	7BA
CHEMBL3260812	2V8
CHEMBL44884	95E
CHEMBL335315	NBG
CHEMBL3262562	5AO
CHEMBL456732	MYZ
CHEMBL3094407	2DX
CHEMBL3182150	4XX
CHEMBL3338838	3J7
CHEMBL1834390	B2J
CHEMBL2170601	0BY
CHEMBL2442317	26L
CHEMBL1170455	KGM
CHEMBL177101	FTS
CHEMBL1190	DME
CHEMBL2220486	3ZC
CHEMBL497608	3GN
CHEMBL77562	TMM
CHEMBL2426446	YI4
CHEMBL235825	EV0
CHEMBL432359	853
CHEMBL406819	IM4
CHEMBL488636	4HI
CHEMBL3578115	3QG
CHEMBL2381116	1AM
CHEMBL466059	24F
CHEMBL346886	2ZI
CHEMBL337173	CQD
CHEMBL1229525	057
CHEMBL56904	MPZ
CHEMBL3597020	3KY
CHEMBL2417910	1NL
CHEMBL3398640	3Y4
CHEMBL3676167	9EY
CHEMBL1241463	F4A
CHEMBL2426364	UWN
CHEMBL1256291	3M1
CHEMBL428892	89F
CHEMBL3786406	56M
CHEMBL2171936	0WR
CHEMBL270512	MNX
CHEMBL207197	3N6
CHEMBL108877	2CH
CHEMBL71263	1YE
CHEMBL328875	4AZ
CHEMBL148401	083
CHEMBL3298206	32E
CHEMBL2381520	GQZ
CHEMBL437	YTZ
CHEMBL1500542	A1Y
CHEMBL3817859	5RO
CHEMBL9623	MSN
CHEMBL3600873	5VC
CHEMBL3609326	981
CHEMBL7301	FEN
CHEMBL189963	LQQ
CHEMBL3945199	6OX
CHEMBL3401342	70Y
CHEMBL1235617	RAR
CHEMBL12	DZP
CHEMBL42126	PIL
CHEMBL176140	M35
CHEMBL1235228	PEP
CHEMBL1234900	O8G
CHEMBL515048	YI5
CHEMBL193598	EUG
CHEMBL193598	H7Y
CHEMBL3958809	6VS
CHEMBL3133807	BMF
CHEMBL3921246	4RJ
CHEMBL1236010	SP1
CHEMBL3983638	7AX
CHEMBL446208	LX2
CHEMBL698	TE4
CHEMBL1818113	Q11
CHEMBL1230065	38P
CHEMBL230354	P63
CHEMBL1230070	39P
CHEMBL3326438	HQT
CHEMBL47940	B43
CHEMBL1230914	AIR
CHEMBL3628628	IQ7
CHEMBL478649	GK5
CHEMBL175	IBP
CHEMBL2403219	1M9
CHEMBL920	CHT
CHEMBL363648	T75
CHEMBL1236818	XL3
CHEMBL3423033	4K6
CHEMBL232557	371
CHEMBL3233604	S0C
CHEMBL79512	PBN
CHEMBL371491	PGJ
CHEMBL466517	5WN
CHEMBL485323	JNO
CHEMBL1192494	ILT
CHEMBL160811	FTM
CHEMBL3653231	EYH
CHEMBL2407612	I31
CHEMBL3127473	1T6
CHEMBL459177	53R
CHEMBL3318816	FQW
CHEMBL1753	CLY
CHEMBL227990	QGG
CHEMBL2326886	1FF
CHEMBL63895	BPR
CHEMBL3810303	XZ8
CHEMBL481473	FQC
CHEMBL3310892	M7C
CHEMBL65053	5DH
CHEMBL2181998	095
CHEMBL212710	LSW
CHEMBL376408	N3C
CHEMBL444979	1N4
CHEMBL3414896	R82
CHEMBL257166	9UE
CHEMBL2074784	MUX
CHEMBL359020	2PU
CHEMBL1237008	ZZ7
CHEMBL968	FL7
CHEMBL507974	9SR
CHEMBL2058201	5US
CHEMBL3819551	H65
CHEMBL3558976	UBW
CHEMBL604196	F6P
CHEMBL1951277	2CB
CHEMBL1900528	0HK
CHEMBL3819615	7PS
CHEMBL499915	CBO
CHEMBL81927	2S1
CHEMBL1161	MOF
CHEMBL1998381	E91
CHEMBL3228257	0PR
CHEMBL1450327	27G
CHEMBL3137744	RB0
CHEMBL589370	5NS
CHEMBL3919646	6YN
CHEMBL184444	IX1
CHEMBL222361	K91
CHEMBL259850	TMU
CHEMBL3943106	6FF
CHEMBL2376147	VFC
CHEMBL3678120	EKS
CHEMBL55643	CU
CHEMBL472172	EQO
CHEMBL601500	WOW
CHEMBL3426618	VXL
CHEMBL299756	PAK
CHEMBL3589468	Y80
CHEMBL42906	UKC
CHEMBL294192	1BY
CHEMBL3742313	3KX
CHEMBL1738805	FU7
CHEMBL575218	53S
CHEMBL2414429	Q10
CHEMBL3769755	0S6
CHEMBL16645	PCR
CHEMBL3318211	OZJ
CHEMBL198609	4I5
CHEMBL1614728	0NF
CHEMBL3582354	4EL
CHEMBL1232702	FE1
CHEMBL501259	E55
CHEMBL3185084	40J
CHEMBL257158	NGT
CHEMBL2035284	B07
CHEMBL2088100	2M2
CHEMBL2375628	TFV
CHEMBL3800374	5MO
CHEMBL1445241	K2M
CHEMBL1231358	BIT
CHEMBL1822067	B0R
CHEMBL556473	BF3
CHEMBL2430711	8HJ
CHEMBL1078685	FYX
CHEMBL63055	ALR
CHEMBL1945406	UXH
CHEMBL1615182	QAQ
CHEMBL271663	5XC
CHEMBL3416733	P52
CHEMBL1234850	NTF
CHEMBL1230004	2TN
CHEMBL111	AY6
CHEMBL3781788	5ST
CHEMBL2062803	88A
CHEMBL3425867	49J
CHEMBL1276308	486
CHEMBL3634600	OK1
CHEMBL3612085	59K
CHEMBL2012070	0KR
CHEMBL1339734	9XG
CHEMBL332148	MMO
CHEMBL556262	FPM
CHEMBL23507	FIC
CHEMBL36506	NOV
CHEMBL63130	BCS
CHEMBL3105022	2HX
CHEMBL376627	NSI
CHEMBL10030	LLC
CHEMBL1940324	08W
CHEMBL132474	UND
CHEMBL2312301	14S
CHEMBL152596	N3F
CHEMBL156887	5YA
CHEMBL506259	TFA
CHEMBL3306340	IVL
CHEMBL1229588	0PJ
CHEMBL129108	N8T
CHEMBL134915	7ZR
CHEMBL587611	UDY
CHEMBL2270922	GR2
CHEMBL445162	7X5
CHEMBL1231535	BYS
CHEMBL40157	2BW
CHEMBL2348823	Q21
CHEMBL3040038	MMV
CHEMBL3317857	4D6
CHEMBL365845	GWB
CHEMBL131004	SP5
CHEMBL1414349	6NT
CHEMBL1414349	3NY
CHEMBL1233274	HE7
CHEMBL3326436	7FH
CHEMBL593019	PXM
CHEMBL393525	F4N
CHEMBL236718	DC8
CHEMBL1222398	TPL
CHEMBL267865	V16
CHEMBL191190	NNB
CHEMBL3355067	5QM
CHEMBL316048	AOM
CHEMBL326294	ISN
CHEMBL2430855	VO2
CHEMBL101036	ZHH
CHEMBL9184	8MK
CHEMBL3805438	1TM
CHEMBL2322228	82V
CHEMBL475	PTS
CHEMBL319354	2TL
CHEMBL1619	CL9
CHEMBL425646	LG7
CHEMBL2048871	7LI
CHEMBL485961	N22
CHEMBL1951105	VIQ
CHEMBL232942	2O7
CHEMBL1235541	PYS
CHEMBL42583	D0Z
CHEMBL1198147	27U
CHEMBL3775692	5WS
CHEMBL47527	CK5
CHEMBL1349	TXC
CHEMBL3805963	62T
CHEMBL1231491	BTL
CHEMBL1236196	TBA
CHEMBL453620	A49
CHEMBL3286820	IV7
CHEMBL3109285	1SH
CHEMBL402548	627
CHEMBL127066	F40
CHEMBL3781316	2GD
CHEMBL55866	7VJ
CHEMBL1256623	PQR
CHEMBL1235765	RW1
CHEMBL3342991	7N1
CHEMBL2347207	1HJ
CHEMBL264669	11X
CHEMBL3409994	BNK
CHEMBL1738939	Z16
CHEMBL1829212	GXM
CHEMBL3794222	68C
CHEMBL381203	L3G
CHEMBL188442	PH7
CHEMBL212616	UKP
CHEMBL279998	MN1
CHEMBL3739482	IR4
CHEMBL2377822	X43
CHEMBL1834095	B2T
CHEMBL3818199	5GT
CHEMBL227452	CXB
CHEMBL242711	8B6
CHEMBL233434	DQV
CHEMBL96434	I1H
CHEMBL1698008	N2F
CHEMBL1193910	BNU
CHEMBL211769	HDI
CHEMBL519939	55F
CHEMBL3590107	38Z
CHEMBL3590107	F3Z
CHEMBL1233436	HTJ
CHEMBL2322027	1E9
CHEMBL3410003	BNM
CHEMBL1614995	HGF
CHEMBL330572	PR1
CHEMBL2312702	RRG
CHEMBL438485	76A
CHEMBL182746	IIA
CHEMBL511201	9PC
CHEMBL45211	CCN
CHEMBL3972792	BTV
CHEMBL1097342	Z76
CHEMBL3581506	3VQ
CHEMBL1222251	INS
CHEMBL2335856	NVE
CHEMBL1229749	1MM
CHEMBL1231391	BM3
CHEMBL2180969	EUR
CHEMBL472879	HM2
CHEMBL1824858	JK5
CHEMBL70020	SDA
CHEMBL1230956	ALU
CHEMBL1369722	22L
CHEMBL496305	4ZA
CHEMBL398509	KRL
CHEMBL180570	MDN
CHEMBL1094898	AG5
CHEMBL167874	W43
CHEMBL2023131	RFN
CHEMBL1915990	PB0
CHEMBL2382332	IXF
CHEMBL3186981	7RS
CHEMBL3127491	1T5
CHEMBL1235226	PEG
CHEMBL191598	L09
CHEMBL256250	TSZ
CHEMBL521784	PUC
CHEMBL1362	F
CHEMBL86122	4AG
CHEMBL1825101	D36
CHEMBL3823918	6BE
CHEMBL1234265	MEA
CHEMBL440498	RS1
CHEMBL1020	TLT
CHEMBL3221419	MAU
CHEMBL3417290	HF4
CHEMBL485945	LUG
CHEMBL240719	I84
CHEMBL596234	71C
CHEMBL1229814	237
CHEMBL54918	5UD
CHEMBL3577124	4Z5
CHEMBL151604	DQN
CHEMBL276521	FU1
CHEMBL510893	B90
CHEMBL511444	G13
CHEMBL3086883	NUD
CHEMBL137	2MN
CHEMBL178387	65K
CHEMBL3409588	41B
CHEMBL1684986	MMY
CHEMBL3604632	CZ4
CHEMBL1160562	BIS
CHEMBL3235330	2Q8
CHEMBL1235557	Q86
CHEMBL2086792	0QV
CHEMBL3774900	5NV
CHEMBL1173379	NER
CHEMBL1207787	HR1
CHEMBL1206225	8HI
CHEMBL159096	ZD7
CHEMBL260374	FJZ
CHEMBL3818599	5Q1
CHEMBL383990	IDZ
CHEMBL319497	DLY
CHEMBL392369	4C5
CHEMBL416288	5RL
CHEMBL118903	TWO
CHEMBL3125026	8Y6
CHEMBL1466999	2J1
CHEMBL1221660	A11
CHEMBL245018	UN8
CHEMBL3109932	4T9
CHEMBL1231428	BOR
CHEMBL3092553	1VA
CHEMBL3628368	362
CHEMBL221245	VRX
CHEMBL3634955	56Q
CHEMBL3910343	5F3
CHEMBL365822	3FC
CHEMBL127907	DTQ
CHEMBL2365533	1YH
CHEMBL1229656	152
CHEMBL410261	61E
CHEMBL2408267	2GN
CHEMBL2431708	AY8
CHEMBL59	LDP
CHEMBL1886959	AO4
CHEMBL496	H3P
CHEMBL564912	358
CHEMBL15063	ATZ
CHEMBL3286505	2G1
CHEMBL1581319	3M4
CHEMBL270250	6WM
CHEMBL465398	QIC
CHEMBL3908849	8RW
CHEMBL469792	I23
CHEMBL2430143	1Q6
CHEMBL2017556	477
CHEMBL474857	4BE
CHEMBL8020	8SK
CHEMBL1002	68H
CHEMBL1427	HPA
CHEMBL183467	AIU
CHEMBL75113	RYX
CHEMBL504181	A13
CHEMBL3589097	1L9
CHEMBL3586656	4V4
CHEMBL1230579	7PA
CHEMBL283765	BPO
CHEMBL2332572	7ES
CHEMBL279564	8P0
CHEMBL1821808	RTH
CHEMBL104943	ETA
CHEMBL39560	PMZ
CHEMBL2177473	0UQ
CHEMBL3327299	PQW
CHEMBL95097	334
CHEMBL379630	DPN
CHEMBL181	20J
CHEMBL2048720	87U
CHEMBL234432	GCS
CHEMBL3786370	RZM
CHEMBL1447590	BTE
CHEMBL3797711	7I6
CHEMBL2031099	QG8
CHEMBL486954	CI2
CHEMBL1163070	SSA
CHEMBL173521	06Y
CHEMBL46780	C02
CHEMBL194853	R20
CHEMBL571038	E86
CHEMBL522579	G6A
CHEMBL23013	TNT
CHEMBL727	DX4
CHEMBL198831	JP1
CHEMBL2165615	S41
CHEMBL243942	4B3
CHEMBL1229801	21U
CHEMBL69439	DJ3
CHEMBL2426247	2XB
CHEMBL1963071	QMQ
CHEMBL3824249	64O
CHEMBL3769414	4QJ
CHEMBL3990818	W7P
CHEMBL245019	MZR
CHEMBL45483	HTA
CHEMBL579640	3O6
CHEMBL2206907	F1S
CHEMBL106708	4FC
CHEMBL263881	7LD
CHEMBL203125	FOM
CHEMBL261720	DKI
CHEMBL1939872	4UE
CHEMBL121838	S1D
CHEMBL345248	MBR
CHEMBL220346	8IP
CHEMBL365663	5G9
CHEMBL3809487	5O4
CHEMBL452587	D3E
CHEMBL227937	DP3
CHEMBL106187	FRB
CHEMBL1230193	3SA
CHEMBL2177558	3T1
CHEMBL1437990	8WW
CHEMBL1609857	NP7
CHEMBL285063	DJK
CHEMBL3609573	4KQ
CHEMBL1255	FOR
CHEMBL393929	NR9
CHEMBL1235110	P5C
CHEMBL1231714	CDX
CHEMBL408967	CTF
CHEMBL2381958	K4F
CHEMBL125236	B68
CHEMBL2313832	UGJ
CHEMBL3547101	OLW
CHEMBL3235412	I41
CHEMBL3775262	35M
CHEMBL310238	LQH
CHEMBL1650940	5CQ
CHEMBL509210	316
CHEMBL1230513	6PG
CHEMBL231389	HOX
CHEMBL38354	TCX
CHEMBL81038	CNE
CHEMBL2204736	VYD
CHEMBL503563	D2P
CHEMBL2035187	6T3
CHEMBL1232090	DA4
CHEMBL202431	ILF
CHEMBL345235	TAY
CHEMBL589136	24D
CHEMBL3577268	2VG
CHEMBL1088658	5Q5
CHEMBL3661466	6K2
CHEMBL3110303	JW7
CHEMBL1379716	E1T
CHEMBL1040	VDY
CHEMBL1198650	49U
CHEMBL540695	L64
CHEMBL276780	DLM
CHEMBL343336	M38
CHEMBL445813	LZE
CHEMBL95874	2BS
CHEMBL406652	VX3
CHEMBL1235774	RYN
CHEMBL1777829	UML
CHEMBL60550	2ZS
CHEMBL3414918	46G
CHEMBL3809419	RTD
CHEMBL1097361	XLI
CHEMBL1229561	A2M
CHEMBL1082598	23Y
CHEMBL20667	GPA
CHEMBL1196641	G3G
CHEMBL773	GLY
CHEMBL1614812	849
CHEMBL43197	CGM
CHEMBL583042	390
CHEMBL378605	004
CHEMBL472212	3JZ
CHEMBL2312867	H4V
CHEMBL3099282	MB7
CHEMBL396176	FX4
CHEMBL97355	PRZ
CHEMBL550073	6HK
CHEMBL1502265	WMR
CHEMBL1272187	E02
CHEMBL1230222	43M
CHEMBL1234162	M2M
CHEMBL130266	UDP
CHEMBL2420976	3ZF
CHEMBL3819446	6HV
CHEMBL230156	NS8
CHEMBL1738740	3TU
CHEMBL327097	ST5
CHEMBL189584	PD1
CHEMBL67511	FMS
CHEMBL474942	F8A
CHEMBL521105	FXG
CHEMBL2326847	2UL
CHEMBL235195	1WO
CHEMBL263259	3ZP
CHEMBL370438	RCM
CHEMBL1261	CIT
CHEMBL515	CBL
CHEMBL1434615	DZV
CHEMBL1807446	NK0
CHEMBL2414314	5BA
CHEMBL1231458	BRC
CHEMBL934	MYT
CHEMBL1084868	KJZ
CHEMBL3110004	NU9
CHEMBL2322677	IQ6
CHEMBL327236	1LG
CHEMBL398363	DDJ
CHEMBL2219859	UBY
CHEMBL1093339	851
CHEMBL1437	LNR
CHEMBL1229984	2PH
CHEMBL1234521	MUL
CHEMBL469881	4MS
CHEMBL66953	TIY
CHEMBL503075	DR5
CHEMBL1333292	93V
CHEMBL3980983	8NJ
CHEMBL3577289	2VD
CHEMBL1222009	BL2
CHEMBL206834	406
CHEMBL1234088	LS4
CHEMBL576502	EFP
CHEMBL1160563	3PG
CHEMBL590335	ZZK
CHEMBL357322	3QO
CHEMBL3558981	5H9
CHEMBL1230528	717
CHEMBL1935505	YY1
CHEMBL133924	773
CHEMBL90621	EBT
CHEMBL3103347	16J
CHEMBL2431867	A64
CHEMBL15939	HEX
CHEMBL1230170	3NV
CHEMBL486997	BGV
CHEMBL3883608	1V6
CHEMBL131921	QSO
CHEMBL1213370	3FI
CHEMBL792	8HX
CHEMBL792	URC
CHEMBL228133	GVK
CHEMBL1489438	71K
CHEMBL3775894	5UJ
CHEMBL3263053	2VV
CHEMBL1232142	DCN
CHEMBL2425608	1YS
CHEMBL2322437	14R
CHEMBL157265	147
CHEMBL1240591	FYV
CHEMBL586702	ZS4
CHEMBL293405	6MP
CHEMBL1231898	CPI
CHEMBL3219079	0NW
CHEMBL2042814	FCM
CHEMBL407158	4Y3
CHEMBL255507	247
CHEMBL603966	7EE
CHEMBL2398716	2Q4
CHEMBL1921897	2G2
CHEMBL32190	DTM
CHEMBL207228	73Q
CHEMBL45412	RRT
CHEMBL125278	OUT
CHEMBL2017087	0JP
CHEMBL331057	195
CHEMBL1092788	Z81
CHEMBL1230314	4OH
CHEMBL453239	SE5
CHEMBL3824213	64N
CHEMBL23552	4IP
CHEMBL1222017	CTO
CHEMBL2012958	JBW
CHEMBL309919	NCK
CHEMBL2386635	1J6
CHEMBL312653	DQQ
CHEMBL1615276	W23
CHEMBL3937413	6DY
CHEMBL2180767	35E
CHEMBL2178718	60Y
CHEMBL293700	HNT
CHEMBL1618254	NPX
CHEMBL518647	B34
CHEMBL1821811	RTN
CHEMBL1618066	1SJ
CHEMBL3785162	4L3
CHEMBL500811	A6T
CHEMBL1162491	OCE
CHEMBL510164	AJZ
CHEMBL3920431	0VG
CHEMBL1645118	0LM
CHEMBL3335685	3C9
CHEMBL605764	403
CHEMBL44833	DP1
CHEMBL3393656	5NP
CHEMBL294888	BNE
CHEMBL1615187	QHF
CHEMBL123678	PFE
CHEMBL1231476	BSF
CHEMBL386760	1N9
CHEMBL2181979	09A
CHEMBL3422660	MJP
CHEMBL54191	K57
CHEMBL139393	OTA
CHEMBL1231002	AOO
CHEMBL296103	VSF
CHEMBL108766	DAO
CHEMBL445420	LZ5
CHEMBL484860	203
CHEMBL219484	RJ1
CHEMBL539433	B91
CHEMBL252937	7IN
CHEMBL1615288	XFJ
CHEMBL187301	00S
CHEMBL407874	OBG
CHEMBL271562	F0A
CHEMBL16300	BHO
CHEMBL197110	3GL
CHEMBL2094324	CUQ
CHEMBL295398	18K
CHEMBL1161221	FNP
CHEMBL1232653	FAD
CHEMBL3780615	60L
CHEMBL177820	TBS
CHEMBL1301756	0VJ
CHEMBL3262017	2IK
CHEMBL3286879	2GK
CHEMBL3990625	W7F
CHEMBL390356	ICT
CHEMBL3806058	KTJ
CHEMBL227924	GVN
CHEMBL3342974	29T
CHEMBL3605056	51W
CHEMBL1193426	9MU
CHEMBL458023	BZ9
CHEMBL329137	I3S
CHEMBL3818592	6BZ
CHEMBL2349349	1A4
CHEMBL200377	FC3
CHEMBL1232971	GB5
CHEMBL82008	NCQ
CHEMBL3357975	UEK
CHEMBL3422468	3HW
CHEMBL1231871	CO2
CHEMBL1234822	NRM
CHEMBL1333252	1YO
CHEMBL524996	XNZ
CHEMBL1277380	JV0
CHEMBL75691	L02
CHEMBL1294	QDN
CHEMBL105171	2UP
CHEMBL295484	19K
CHEMBL1615026	J28
CHEMBL71443	XIY
CHEMBL3665115	2V2
CHEMBL1236463	TY4
CHEMBL577755	B60
CHEMBL2170416	0C7
CHEMBL2365483	1BG
CHEMBL333826	DEQ
CHEMBL1230355	53H
CHEMBL1234917	OAW
CHEMBL200077	FRP
CHEMBL1952113	E46
CHEMBL2178178	0VA
CHEMBL1233598	IMI
CHEMBL1707026	7GC
CHEMBL441123	ZAL
CHEMBL505400	KX2
CHEMBL2063403	BC4
CHEMBL2431609	1OJ
CHEMBL595349	GVF
CHEMBL2432011	21W
CHEMBL3680720	B4V
CHEMBL67622	XGP
CHEMBL1235291	PHS
CHEMBL326651	PU0
CHEMBL539648	MAE
CHEMBL2040554	SL6
CHEMBL1312860	5F4
CHEMBL3622183	4S2
CHEMBL326564	PU6
CHEMBL3969077	A3H
CHEMBL8483	OHN
CHEMBL1233359	HMS
CHEMBL248396	HK4
CHEMBL1397	X2N
CHEMBL50	QUE
CHEMBL499826	XNC
CHEMBL3361254	CJQ
CHEMBL3337845	386
CHEMBL200737	UBP
CHEMBL191688	70V
CHEMBL1233255	HCG
CHEMBL462656	C8M
CHEMBL477508	T5P
CHEMBL3967375	5F5
CHEMBL17347	0XR
CHEMBL233295	4FE
CHEMBL188678	2R4
CHEMBL375530	RFZ
CHEMBL3989267	8M5
CHEMBL1222013	66R
CHEMBL564555	F6J
CHEMBL565809	2T0
CHEMBL270686	MFR
CHEMBL217045	12B
CHEMBL1917878	YKI
CHEMBL3770186	59U
CHEMBL434965	MCO
CHEMBL1232313	DOQ
CHEMBL3410100	2WF
CHEMBL3797385	6YH
CHEMBL2170597	0BX
CHEMBL2333345	F9P
CHEMBL1234222	MAF
CHEMBL1234222	MBF
CHEMBL2332577	5EU
CHEMBL1498994	K3V
CHEMBL157729	5MB
CHEMBL1235140	PAV
CHEMBL3958704	89L
CHEMBL21485	PBC
CHEMBL1090719	GIA
CHEMBL1377095	J24
CHEMBL1230591	808
CHEMBL1929195	P5K
CHEMBL320775	7Z9
CHEMBL3235416	MGJ
CHEMBL3110243	2LX
CHEMBL435982	NHL
CHEMBL195328	1AN
CHEMBL1230459	629
CHEMBL512956	XNI
CHEMBL2333436	0PF
CHEMBL54922	PRO
CHEMBL1232161	DDY
CHEMBL3188973	CTV
CHEMBL3922315	7BR
CHEMBL2337127	YFB
CHEMBL23328	4BY
CHEMBL3326128	2YK
CHEMBL3608588	4VG
CHEMBL3218995	3QD
CHEMBL3805962	TZF
CHEMBL190201	PFP
CHEMBL1801712	HIG
CHEMBL3237561	0XF
CHEMBL1162296	2DA
CHEMBL34076	URN
CHEMBL415879	PHN
CHEMBL2057736	0TB
CHEMBL1449933	N1P
CHEMBL1045	PHT
CHEMBL3805249	V2C
CHEMBL1086863	G2F
CHEMBL338790	4AN
CHEMBL1821962	054
CHEMBL259106	XYN
CHEMBL240804	FT1
CHEMBL284483	CFE
CHEMBL396416	CCS
CHEMBL1615314	ZYH
CHEMBL249334	5SC
CHEMBL379367	AXX
CHEMBL3360975	652
CHEMBL435128	S11
CHEMBL483847	STJ
CHEMBL601202	Z96
CHEMBL3923414	5W9
CHEMBL537968	QIG
CHEMBL563557	QRP
CHEMBL633	BBI
CHEMBL1738980	5M8
CHEMBL2377813	27Z
CHEMBL592390	2T5
CHEMBL492265	A17
CHEMBL1198608	BM0
CHEMBL3806195	68R
CHEMBL521686	09L
CHEMBL458049	MPP
CHEMBL1235497	PUG
CHEMBL197500	1AH
CHEMBL1716091	8QS
CHEMBL3401350	43T
CHEMBL298826	EPJ
CHEMBL1900054	0CZ
CHEMBL3959584	6XB
CHEMBL1089501	7HA
CHEMBL501822	NPA
CHEMBL288165	2WW
CHEMBL121388	CWD
CHEMBL190741	6E0
CHEMBL1230224	445
CHEMBL2172308	0UV
CHEMBL3581140	8UV
CHEMBL1229261	S00
CHEMBL1087662	LC0
CHEMBL25719	64Z
CHEMBL1234040	LM2
CHEMBL385911	470
CHEMBL119296	N2P
CHEMBL566315	CHC
CHEMBL221360	K32
CHEMBL3814340	63E
CHEMBL1923440	07N
CHEMBL462170	839
CHEMBL3990140	WRO
CHEMBL2376436	1NX
CHEMBL480477	GBJ
CHEMBL1173462	F23
CHEMBL1095097	YNU
CHEMBL3990337	W7B
CHEMBL3325614	6E5
CHEMBL1742182	YTH
CHEMBL1951293	PS8
CHEMBL206109	DT1
CHEMBL459036	259
CHEMBL3798468	4ZX
CHEMBL491294	2E3
CHEMBL1230240	475
CHEMBL1738877	QRW
CHEMBL3586664	Q1T
CHEMBL289343	OEF
CHEMBL182260	628
CHEMBL1160703	OTR
CHEMBL1738752	695
CHEMBL3990960	W7A
CHEMBL560537	33N
CHEMBL1650277	3KN
CHEMBL355048	JPC
CHEMBL448008	ZPQ
CHEMBL1308	4PZ
CHEMBL1650630	1CW
CHEMBL572934	WTC
